,mouse_id,month,treatment,clade_volume,ln2volume
143,#003,m1,UV,23189.99832,14.5012151
144,#003,m1,UV,381832.4545,18.54258021
145,#003,m1,UV,634251.9887,19.27469661
146,#003,m1,UV,376962.0014,18.52405958
147,#003,m1,UV,427368.4237,18.70512079
148,#003,m1,UV,69431.62982,16.08330542
149,#003,m1,UV,186779.1094,17.51097358
150,#003,m1,UV,348202.8059,18.4095683
151,#003,m1,UV,86464.37919,16.39981829
152,#003,m1,UV,144183.3995,17.13754554
153,#003,m1,UV,154934.3712,17.24129771
154,#003,m1,UV,51755.48253,15.65942408
155,#003,m1,UV,170099.1912,17.37601676
156,#003,m1,UV,24110.12654,14.5573516
157,#003,m1,UV,470185.5179,18.84287058
158,#003,m1,UV,97028.55802,16.56612181
159,#003,m1,UV,179798.5878,17.45602216
160,#003,m1,UV,74592.64973,16.18674586
161,#003,m1,UV,55435.99539,15.75853542
162,#003,m1,UV,72281.95181,16.14134784
163,#003,m1,UV,47147.9232,15.5249066
164,#003,m1,UV,580248.0726,19.1463103
165,#003,m1,UV,39074.31698,15.25393303
166,#003,m1,UV,202691.1011,17.62892322
167,#003,m1,UV,400290.3648,18.61068736
168,#003,m1,UV,115894.6456,16.82245439
169,#003,m1,UV,43107.66096,15.39565666
170,#003,m1,UV,198387.9451,17.59796484
171,#003,m1,UV,25611.38836,14.64449784
172,#003,m1,UV,10612.60663,13.37349143
173,#003,m1,UV,33145.37051,15.01651976
174,#003,m1,UV,22186.85102,14.4374173
175,#003,m1,UV,82472.54475,16.3316263
176,#003,m1,UV,17254.1336,14.07465441
177,#003,m1,UV,32405.11699,14.98393402
178,#003,m1,UV,10737.13526,13.3903215
179,#003,m1,UV,9388.075096,13.19661367
180,#003,m1,UV,23362.95475,14.51193513
181,#003,m1,UV,8910.715346,13.12132554
182,#003,m1,UV,16513.88007,14.01139151
183,#003,m1,UV,131114.8115,17.00047114
184,#003,m1,UV,416140.0922,18.66670976
185,#003,m1,UV,65626.58833,16.00199281
186,#003,m1,UV,19620.17758,14.26005048
187,#003,m1,UV,147407.3074,17.16944852
188,#003,m1,UV,20450.36845,14.31983922
189,#003,m1,UV,25390.00413,14.63197301
190,#003,m1,UV,71991.38501,16.13553665
191,#003,m1,UV,205831.9899,17.65110769
192,#003,m1,UV,82534.80906,16.33271508
193,#003,m1,UV,547247.9855,19.06183521
194,#003,m1,UV,22837.1672,14.47909608
195,#003,m1,UV,86734.19122,16.40431321
196,#003,m1,UV,581292.7294,19.14890534
197,#003,m1,UV,29077.43525,14.8276124
198,#003,m1,UV,257047.8483,17.97167741
199,#003,m1,UV,16264.82281,13.98946749
200,#003,m1,UV,23522.07467,14.52172769
201,#003,m1,UV,42519.6091,15.37584071
202,#003,m1,UV,149835.6156,17.19302106
203,#003,m1,UV,319111.5342,18.28370123
204,#003,m1,UV,151655.1173,17.21043465
205,#003,m1,UV,861765.7968,19.71693631
206,#003,m1,UV,25998.81077,14.66615801
207,#003,m1,UV,247410.716,17.91654846
208,#003,m1,UV,107821.0393,16.7182792
209,#003,m1,UV,281573.0703,18.10314984
210,#003,m1,UV,177785.375,17.43977712
211,#003,m1,UV,58985.06136,15.848062
212,#003,m1,UV,57061.78585,15.80023728
213,#003,m1,UV,114545.5854,16.80556233
214,#003,m1,UV,113106.5879,16.78732344
215,#003,m1,UV,96765.66424,16.5622076
216,#003,m1,UV,143851.3231,17.13421897
217,#003,m1,UV,70344.83978,16.10215698
218,#003,m1,UV,353813.5126,18.43262962
219,#003,m1,UV,497464.2062,18.9242332
220,#003,m1,UV,594776.4128,19.18198791
221,#003,m1,UV,99276.99162,16.59917178
222,#003,m1,UV,423003.0034,18.69030838
223,#003,m1,UV,161651.999,17.30253182
224,#003,m1,UV,33664.23981,15.03892927
225,#003,m1,UV,31415.8062,14.93920298
226,#003,m1,UV,10190.59294,13.31495038
227,#003,m1,UV,29942.2174,14.86989345
228,#003,m1,UV,147767.0567,17.17296514
229,#003,m1,UV,53505.80162,15.70740771
230,#003,m1,UV,43315.20868,15.40258605
231,#003,m1,UV,52419.63523,15.67781969
232,#003,m1,UV,38825.25972,15.24470796
233,#003,m1,UV,8232.726135,13.00715452
234,#003,m1,UV,106589.5895,16.70170701
235,#003,m1,UV,13732.74065,13.74533195
236,#003,m1,UV,99865.04349,16.60769215
237,#003,m1,UV,21003.82903,14.35836474
238,#003,m1,UV,12681.16555,13.63039973
239,#003,m1,UV,33823.35972,15.04573235
240,#003,m1,UV,85087.64599,16.37666206
241,#003,m1,UV,38583.12072,15.23568222
242,#003,m1,UV,27133.40496,14.72778248
243,#003,m1,UV,8855.369288,13.11233676
244,#003,m1,UV,21218.295,14.37302111
245,#003,m1,UV,9948.453934,13.28025662
246,#003,m1,UV,18796.90496,14.19820751
247,#003,m1,UV,12411.35352,13.59937284
248,#003,m1,UV,48925.91531,15.57831122
249,#003,m1,UV,17440.92654,14.09018906
250,#003,m1,UV,344107.1977,18.39249854
251,#003,m1,UV,13532.11119,13.72409932
252,#003,m1,UV,8889.960574,13.11796131
253,#003,m1,UV,556297.066,19.08549597
254,#003,m1,UV,11352.86016,13.47076818
255,#003,m1,UV,8924.55186,13.12356401
256,#003,m1,UV,61191.98543,15.90105509
257,#003,m1,UV,132789.0298,17.01877644
258,#003,m1,UV,9381.156839,13.19555012
259,#003,m1,UV,10010.71825,13.28925787
260,#003,m1,UV,15925.8282,13.95908078
261,#003,m1,UV,188958.3604,17.52770883
262,#003,m1,UV,8205.053106,13.00229696
263,#003,m1,UV,24414.52986,14.57545238
264,#003,m1,UV,81434.80616,16.31335793
265,#003,m1,UV,40112.05557,15.29174828
266,#003,m1,UV,56086.31157,15.77536109
267,#003,m1,UV,25313.9033,14.62764236
268,#003,m1,UV,18838.41451,14.20138993
269,#003,m1,UV,11664.18173,13.50979748
270,#003,m1,UV,8848.45103,13.11120921
271,#003,m1,UV,789262.4608,19.59014561
272,#003,m1,UV,41405.76968,15.33754419
273,#003,m1,UV,508125.2407,18.9548246
274,#003,m1,UV,96980.13021,16.56540157
275,#003,m1,UV,148790.9588,17.18292734
276,#003,m1,UV,1037752.425,19.98503087
277,#003,m1,UV,165436.2858,17.33591618
278,#003,m1,UV,592320.4315,19.17601833
279,#003,m1,UV,121277.0497,16.88794704
280,#003,m1,UV,146279.6314,17.15836937
281,#003,m1,UV,344065.6881,18.3923245
282,#003,m1,UV,950340.2445,19.8580846
283,#003,m1,UV,852861.9997,19.70195279
284,#003,m1,UV,450918.1714,18.78250612
285,#003,m1,UV,249361.6645,17.92788016
286,#003,m1,UV,40859.22735,15.3183743
287,#003,m1,UV,57864.30369,15.82038601
288,#003,m1,UV,94171.31777,16.5230001
289,#003,m1,UV,61849.21987,15.91646778
290,#003,m1,UV,234847.1608,17.84136263
291,#003,m1,UV,141789.6825,17.11339303
292,#003,m1,UV,70448.61364,16.1042837
293,#003,m1,UV,69369.36551,16.08201107
294,#003,m1,UV,67037.91281,16.03268961
295,#003,m1,UV,62236.64227,15.92547661
296,#003,m1,UV,38500.10163,15.23257463
297,#003,m1,UV,40430.2954,15.30314912
298,#003,m1,UV,201141.4115,17.61785061
299,#003,m1,UV,121429.2514,16.88975647
300,#003,m1,UV,133605.3841,17.02761862
301,#003,m1,UV,33851.03275,15.04691223
302,#003,m1,UV,88802.75014,16.43831674
303,#003,m1,UV,131522.9887,17.00495546
304,#003,m1,UV,31277.44105,14.93283486
305,#003,m1,UV,44145.39955,15.42997548
306,#003,m1,UV,39005.13441,15.25137642
307,#003,m1,UV,40464.88669,15.30438294
308,#003,m1,UV,23397.54604,14.51406961
309,#003,m1,UV,19585.58629,14.2575047
310,#003,m1,UV,27161.07799,14.72925312
311,#003,m1,UV,9443.421154,13.2050939
312,#003,m1,UV,15503.81451,13.92033559
313,#003,m1,UV,29686.24189,14.85750685
314,#003,m1,UV,9408.829868,13.1997996
315,#003,m1,UV,65820.29953,16.00624497
316,#003,m1,UV,12715.75684,13.63432971
317,#003,m1,UV,397889.7296,18.60200913
318,#003,m1,UV,245445.9309,17.90504572
319,#003,m1,UV,56646.69041,15.78970405
320,#003,m1,UV,465944.6262,18.82979899
321,#003,m1,UV,55712.72568,15.76571928
322,#003,m1,UV,243245.9251,17.89205611
323,#003,m1,UV,2170499.44,21.04959562
324,#003,m1,UV,182206.1414,17.47521206
325,#003,m1,UV,177287.2604,17.43572934
326,#003,m1,UV,187519.3629,17.51668005
327,#003,m1,UV,323753.6848,18.30453709
328,#003,m1,UV,156158.9028,17.2526553
329,#003,m1,UV,63433.50078,15.95295734
330,#003,m1,UV,172202.3414,17.39374523
331,#003,m1,UV,550748.6236,19.07103446
332,#003,m1,UV,176872.165,17.4323475
333,#003,m1,UV,130699.7161,16.99589648
334,#003,m1,UV,147089.0675,17.1663305
335,#003,m1,UV,1153944.556,20.13814248
336,#003,m1,UV,177522.4812,17.43764221
337,#003,m1,UV,46262.38627,15.49755206
338,#003,m1,UV,13545.94771,13.72557371
339,#003,m1,UV,220996.8098,17.75366602
340,#003,m1,UV,379708.5495,18.53453296
341,#003,m1,UV,287432.8342,18.13286535
342,#003,m1,UV,894779.7205,19.77117303
343,#003,m1,UV,186903.638,17.51193513
344,#003,m1,UV,11933.99377,13.54278931
345,#003,m1,UV,29803.85226,14.8632112
346,#003,m1,UV,145214.2198,17.14782321
347,#003,m1,UV,69604.58625,16.08689475
348,#003,m1,UV,62444.18999,15.93027972
349,#003,m1,UV,96454.34266,16.55755857
350,#003,m1,UV,83406.50948,16.34787236
351,#003,m1,UV,82458.70823,16.33138424
352,#003,m1,UV,313500.8276,18.25810973
353,#003,m1,UV,12605.06472,13.62171591
354,#003,m1,UV,26199.44023,14.67724837
355,#003,m1,UV,43308.29042,15.4023556
356,#003,m1,UV,87792.68458,16.42181311
357,#003,m1,UV,127455.0534,16.95962905
358,#003,m1,UV,14050.98049,13.77838319
359,#003,m1,UV,9450.339412,13.20615043
360,#003,m1,UV,32156.05973,14.97280301
361,#003,m1,UV,21121.4394,14.36642054
362,#003,m1,UV,139022.3796,17.08495762
363,#003,m1,UV,8889.960574,13.11796131
364,#003,m1,UV,12646.57426,13.62645902
365,#003,m1,UV,56535.9983,15.78688215
366,#003,m1,UV,22871.75849,14.48127967
367,#003,m1,UV,74039.18915,16.17600148
368,#003,m1,UV,129170.7812,16.97892024
369,#003,m1,UV,438527.5727,18.74230803
370,#003,m1,UV,47625.28295,15.53944004
371,#003,m1,UV,96945.53893,16.56488689
372,#003,m1,UV,20201.31119,14.30216132
373,#003,m1,UV,14369.22032,13.81069416
374,#003,m1,UV,20256.65725,14.3061085
375,#003,m1,UV,9132.099578,13.15673088
376,#003,m1,UV,20983.07426,14.35693844
377,#003,m1,UV,20782.4448,14.34307776
378,#003,m1,UV,75782.58998,16.20957883
379,#003,m1,UV,34093.17176,15.0571952
380,#003,m1,UV,221654.0442,17.75795016
381,#003,m1,UV,33989.3979,15.05279719
382,#003,m1,UV,12044.68588,13.55610915
383,#003,m1,UV,43730.30412,15.41634576
384,#003,m1,UV,14756.64273,13.84907691
385,#003,m1,UV,31851.65641,14.95908078
386,#003,m1,UV,16029.60206,13.96845099
387,#003,m1,UV,22927.10455,14.48476655
388,#003,m1,UV,12494.3726,13.60899084
389,#003,m1,UV,31761.71906,14.95500138
390,#003,m1,UV,12840.28547,13.64838966
391,#003,m1,UV,15365.44937,13.90740234
392,#003,m1,UV,12383.68049,13.59615253
393,#003,m1,UV,8267.317421,13.01320356
394,#003,m1,UV,16230.23152,13.98639596
395,#003,m1,UV,10114.49211,13.30413626
396,#003,m1,UV,192396.7343,17.55372479
397,#003,m1,UV,2174117.689,21.05199861
398,#003,m1,UV,116821.692,16.83394866
399,#003,m1,UV,156055.1289,17.25169625
400,#003,m1,UV,238666.0388,17.86463377
401,#003,m1,UV,132968.9045,17.02072938
402,#003,m1,UV,1061779.532,20.01805281
403,#003,m1,UV,510802.6062,18.96240636
404,#003,m1,UV,797889.5276,19.60582949
405,#003,m1,UV,127835.5576,16.96392965
406,#003,m1,UV,19931.49915,14.28276261
407,#003,m1,UV,171918.6928,17.39136689
408,#003,m1,UV,195219.3832,17.57473678
409,#003,m1,UV,105676.3796,16.68929342
410,#003,m1,UV,475381.1291,18.85872511
411,#003,m1,UV,207928.2218,17.66572606
412,#003,m1,UV,83800.85014,16.35467726
413,#003,m1,UV,52696.36552,15.68541584
414,#003,m1,UV,57905.81323,15.82142057
415,#003,m1,UV,21598.79915,14.39866348
416,#003,m1,UV,123511.6468,16.91428756
417,#003,m1,UV,159790.9878,17.28582652
418,#003,m1,UV,88512.18333,16.43358843
419,#003,m1,UV,181618.0895,17.47054838
420,#003,m1,UV,15822.05434,13.94964931
421,#003,m1,UV,82783.86633,16.33706201
422,#003,m1,UV,63730.98584,15.95970736
423,#003,m1,UV,538067.4581,19.03742753
424,#003,m1,UV,162246.9692,17.307832
425,#003,m1,UV,119007.8613,16.86069735
426,#003,m1,UV,83690.15803,16.35277035
427,#003,m1,UV,15116.3921,13.88382623
428,#003,m1,UV,17648.47426,14.10725585
429,#003,m1,UV,157916.1401,17.26879911
430,#003,m1,UV,10771.72655,13.39496189
431,#003,m1,UV,43820.24146,15.41930981
432,#003,m1,UV,55837.25431,15.76894038
433,#003,m1,UV,65571.24227,16.00077561
434,#003,m1,UV,39524.0037,15.27044148
435,#003,m1,UV,64706.46012,15.98162213
436,#003,m1,UV,103448.7007,16.658556
437,#003,m1,UV,20810.11783,14.34499751
438,#003,m1,UV,30800.0813,14.91064654
439,#003,m1,UV,16749.10082,14.03179603
440,#003,m1,UV,12660.41078,13.62803659
441,#003,m1,UV,15206.32945,13.89238433
442,#003,m1,No UV,11823.30165,13.52934534
443,#003,m1,No UV,88567.52939,16.43449025
444,#003,m1,No UV,16506.96181,14.01078699
445,#003,m1,No UV,23632.76679,14.52850092
446,#003,m1,No UV,28856.05102,14.81658626
447,#003,m1,No UV,20367.34936,14.31397062
448,#003,m1,No UV,79898.95305,16.28588898
449,#003,m1,No UV,338932.3412,18.37063778
450,#003,m1,No UV,41931.55723,15.35574879
451,#003,m1,No UV,27437.80828,14.74387762
452,#003,m1,No UV,388280.2702,18.56673888
453,#003,m1,No UV,491742.8075,18.90754443
454,#003,m1,No UV,228364.7538,17.80098047
455,#003,m1,No UV,307357.4151,18.22955777
456,#003,m1,No UV,537638.5261,19.036277
457,#003,m1,No UV,908470.9516,19.79308086
458,#003,m1,No UV,111231.7402,16.763209
459,#003,m1,No UV,67632.88293,16.04543723
460,#003,m1,No UV,217129.504,17.72819625
461,#003,m1,No UV,61620.91738,15.91113254
462,#003,m1,No UV,131190.9123,17.00130826
463,#003,m1,No UV,292801.4018,18.15956294
464,#003,m1,No UV,320059.3354,18.28797986
465,#003,m1,No UV,216354.6592,17.72303866
466,#003,m1,No UV,36998.83981,15.17519241
467,#003,m1,No UV,122826.7393,16.90626514
468,#003,m1,No UV,51776.2373,15.6600025
469,#003,m1,No UV,21142.19417,14.36783749
470,#003,m1,No UV,23328.36347,14.50979748
471,#003,m1,No UV,660437.5924,19.33306272
472,#003,m1,No UV,136185.8941,17.05521775
473,#003,m1,No UV,93182.00698,16.50776378
474,#003,m1,No UV,71334.15057,16.1223053
475,#003,m1,No UV,185796.7169,17.50336548
476,#003,m1,No UV,134753.8148,17.03996659
477,#003,m1,No UV,11594.99916,13.5012151
478,#003,m1,No UV,47396.98046,15.53250753
479,#003,m1,No UV,59538.52195,15.86153579
480,#003,m1,No UV,31242.84977,14.93123843
481,#003,m1,No UV,12390.59875,13.59695828
482,#003,m1,No UV,74177.5543,16.17869508
483,#003,m1,No UV,28039.69666,14.77518312
484,#003,m1,No UV,81663.10865,16.31739687
485,#003,m1,No UV,8578.638997,13.06653307
486,#003,m1,No UV,29596.30454,14.85312943
487,#003,m1,No UV,35656.6979,15.12188548
488,#003,m1,No UV,39060.48047,15.25342207
489,#003,m1,No UV,17517.02737,14.09647035
490,#003,m1,No UV,49161.13606,15.58523063
491,#003,m1,No UV,83856.1962,16.35562977
492,#003,m1,No UV,19786.21575,14.27220809
493,#003,m1,No UV,31201.34022,14.92932038
494,#003,m1,No UV,29644.73234,14.85548815
495,#003,m1,No UV,39752.30619,15.27875094
496,#003,m1,No UV,17274.88837,14.07638877
497,#003,m1,No UV,20567.97882,14.32811241
498,#003,m1,No UV,43792.56843,15.41839845
499,#003,m1,No UV,16949.73028,14.0489747
500,#003,m1,No UV,62575.63688,15.93331345
501,#003,m1,No UV,20526.46928,14.32519787
502,#003,m1,No UV,8281.153935,13.0156161
503,#003,m1,No UV,23397.54604,14.51406961
504,#003,m1,No UV,38361.73648,15.22738041
505,#003,m1,No UV,42740.99333,15.38333282
506,#003,m1,No UV,17157.278,14.06653307
507,#003,m1,No UV,13241.54439,13.69278378
508,#003,m1,No UV,28274.91741,14.78723519
509,#003,m1,No UV,11214.49501,13.45307704
510,#003,m1,No UV,16195.64024,13.98331788
511,#003,m1,No UV,9595.622814,13.22816073
512,#003,m1,No UV,35359.21284,15.10979854
513,#003,m1,No UV,62049.84933,15.92114009
514,#003,m1,No UV,8689.331113,13.08502941
515,#003,m1,No UV,22636.53774,14.46636569
516,#003,m1,No UV,176145.748,17.42641012
517,#003,m1,No UV,27991.26886,14.77268927
518,#003,m1,No UV,80258.70243,16.29237021
519,#003,m1,No UV,67536.02733,16.0433697
520,#003,m1,No UV,979016.4208,19.90097353
521,#003,m1,No UV,45003.26345,15.457742
522,#003,m1,No UV,389892.2242,18.57271586
523,#003,m1,No UV,683842.0567,19.38330363
524,#003,m1,No UV,106056.8837,16.69447874
525,#003,m1,No UV,186177.221,17.50631704
526,#003,m1,No UV,308415.9085,18.23451766
527,#003,m1,No UV,133487.7738,17.02634808
528,#003,m1,No UV,518101.3676,18.98287487
529,#003,m1,No UV,253083.6869,17.94925499
530,#003,m1,No UV,577217.8759,19.13875645
531,#003,m1,No UV,91583.88955,16.48280622
532,#003,m1,No UV,105185.1833,16.68257197
533,#003,m1,No UV,209643.9496,17.67758167
534,#003,m1,No UV,59344.81074,15.85683426
535,#003,m1,No UV,118433.646,16.85371947
536,#003,m1,No UV,82818.45761,16.33766471
537,#003,m1,No UV,63073.7514,15.94475212
538,#003,m1,No UV,51935.35722,15.66442943
539,#003,m1,No UV,57124.05016,15.80181065
540,#003,m1,No UV,8502.538168,13.05367786
541,#003,m1,No UV,53879.38751,15.71744583
542,#003,m1,No UV,29554.795,14.85110459
543,#003,m1,No UV,122093.4041,16.89762574
544,#003,m1,No UV,25895.03691,14.66038799
545,#003,m1,No UV,74011.51612,16.17546215
546,#003,m1,No UV,99090.19868,16.59645474
547,#003,m1,No UV,60797.64477,15.89172782
548,#003,m1,No UV,33193.79831,15.0186261
549,#003,m1,No UV,64796.39746,15.98362598
550,#003,m1,No UV,8896.878831,13.11908359
551,#003,m1,No UV,30564.86056,14.89958636
552,#003,m1,No UV,64436.64808,15.97559383
553,#003,m1,No UV,45556.72403,15.47537639
554,#003,m1,No UV,56017.129,15.77358042
555,#003,m1,No UV,266560.4521,18.02410323
556,#003,m1,No UV,59012.73439,15.84873869
557,#003,m1,No UV,16354.76015,13.99742298
558,#003,m1,No UV,47438.49,15.53377047
559,#003,m1,No UV,80943.60989,16.30462957
560,#003,m1,No UV,30336.55807,14.88876979
561,#003,m1,No UV,68476.91032,16.06332999
562,#003,m1,No UV,25576.79708,14.64254799
563,#003,m1,No UV,26151.01243,14.67457918
564,#003,m1,No UV,30129.01035,14.87886566
565,#003,m1,No UV,10896.25518,13.41154477
566,#003,m1,No UV,14998.78173,13.8725577
567,#003,m1,No UV,38292.55391,15.22477626
568,#003,m1,No UV,34591.28628,15.07812104
569,#003,m1,No UV,25320.82156,14.62803659
570,#003,m1,No UV,8308.826964,13.0204291
571,#003,m1,No UV,188425.6546,17.52363588
572,#003,m1,No UV,211235.1488,17.68849039
573,#003,m1,No UV,356290.2487,18.44269347
574,#003,m1,No UV,37808.2759,15.20641444
575,#003,m1,No UV,28219.57135,14.78440845
576,#003,m1,No UV,289425.2923,18.14283148
577,#003,m1,No UV,132380.8526,17.01433494
578,#003,m1,No UV,70628.48833,16.1079626
579,#003,m1,No UV,42761.7481,15.38403321
580,#003,m1,No UV,154415.502,17.23645807
581,#003,m1,No UV,173419.9546,17.40391039
582,#003,m1,No UV,145885.2908,17.1544749
583,#003,m1,No UV,755245.3899,19.52658595
584,#003,m1,No UV,451471.632,18.78427581
585,#003,m1,No UV,220083.5998,17.74769212
586,#003,m1,No UV,124286.4916,16.92330998
587,#003,m1,No UV,1336081.514,20.3495766
588,#003,m1,No UV,89501.49412,16.44962415
589,#003,m1,No UV,39351.04727,15.26411441
590,#003,m1,No UV,37289.40661,15.18647822
591,#003,m1,No UV,115880.809,16.82228214
592,#003,m1,No UV,29547.87674,14.85076684
593,#003,m1,No UV,40015.19997,15.2882605
594,#003,m1,No UV,57871.22195,15.82055849
595,#003,m1,No UV,96717.23644,16.5614854
596,#003,m1,No UV,387346.3055,18.56326445
597,#003,m1,No UV,555134.7987,19.08247861
598,#003,m1,No UV,8343.418251,13.02642285
599,#003,m1,No UV,46622.13565,15.50872747
600,#003,m1,No UV,74405.85679,16.18312857
